"AtcoCode","TiplocCode","CrsCode","StationName","StationNameLang","GridType","Easting","Northing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"9100LCHGLLY","LCHGLLY","LCG","Lochgelly Rail Station","","U",318500,694400,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100CARDFQS","CARDFQS","CDQ","Cardiff Queen Street Rail Station","","U",318838,176539,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100STHGYLE","STHGYLE","SGL","South Gyle Rail Station","","U",318920,672240,"2005-04-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100GREENRD","GREENRD","GNR","Green Road Rail Station","","U",318930,483920,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100CARDFBR","CARDFBR","CDB","Cardiff Bay Rail Station","","U",319074,174883,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100ABDO","ABDO","AUR","Aberdour Rail Station","","U",319100,685400,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100ANNAN","ANNAN","ANN","Annan Rail Station","","U",319300,566200,"2003-11-04T00:00:00","2006-09-18T18:24:34",2,"rev"
"9100WHAILES","WHAILES","WTA","Wester Hailes Rail Station","","U",319820,669770,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BAROW","BAROW","BIF","Barrow-in-Furness Rail Station","","U",319955,469932,"2003-11-04T00:00:00","2006-09-18T18:24:34",2,"rev"
"9100FOXFILD","FOXFILD","FOX","Foxfield Rail Station","","U",320880,485460,"2003-11-04T00:00:00","2011-03-07T15:31:51",2,"rev"
"9100LLGUNLO","LLGUNLO","LGO","Llangynllo Rail Station","","U",320990,273030,"2005-03-18T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100KNGW","KNGW","KGE","Kingsknowe Rail Station","","U",321040,670248,"2003-11-04T00:00:00","2010-07-12T15:26:05",2,"rev"
"9100NBRWGE","NBRWGE","NBE","Newbridge Rail Station","","U",321053,196956,"2008-01-11T09:15:43","2008-01-11T09:15:43",0,"new"
"9100WKIRBY","WKIRBY","WKI","West Kirby Rail Station","","U",321340,386910,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100ASKAM","ASKAM","ASK","Askam Rail Station","","U",321500,477688,"2003-11-04T00:00:00","2011-03-07T15:31:51",2,"rev"
"9100LLHLETH","LLHLETH","LTH","Llanhilleth Rail Station","","U",321645,200783,"2008-01-11T09:15:04","2008-01-11T09:15:04",0,"new"
"9100CDND","CDND","CDD","Cardenden Rail Station","","U",321700,695000,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HOYLAKE","HOYLAKE","HYK","Hoylake Rail Station","","U",321700,388800,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100ELGIN","ELGIN","ELG","Elgin Rail Station","","U",321823,862199,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100ROOSE","ROOSE","ROO","Roose Rail Station","","U",322010,469470,"2005-04-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100CRSKEYS","CRSKEYS","CKY","Crosskeys Rail Station","","U",322132,191943,"2008-01-11T09:16:43","2008-01-11T09:16:43",0,"new"
"9100MNRD","MNRD","MNR","Manor Road Rail Station","","U",322200,389300,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SLATEFD","SLATEFD","SLA","Slateford Rail Station","","U",322400,671100,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100KRKBYIF","KRKBYIF","KBF","Kirkby-in-Furness Rail Station","","U",322700,482540,"2003-11-04T00:00:00","2011-03-07T15:31:51",2,"rev"
"9100TAUNTON","TAUNTON","TAU","Taunton Rail Station","","U",322755,125460,"2003-11-04T00:00:00","2010-07-26T14:38:49",2,"rev"
"9100WELSHPL","WELSHPL","WLP","Welshpool Rail Station","","U",322995,307251,"2003-11-04T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100DALTON","DALTON","DLT","Dalton Rail Station","","U",323100,473800,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BISLND","BISLND","BTS","Burntisland Rail Station","","U",323300,685600,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100MELS","MELS","MEO","Meols Rail Station","","U",323350,389800,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HAYMRKT","HAYMRKT","HYM","Haymarket Rail Station","","U",324000,673200,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100RISCA","RISCA","RCA","Risca & Pontymister Rail Station","","U",324458,190233,"2008-01-11T09:16:02","2008-01-11T09:16:02",0,"new"
"9100FLINT","FLINT","FLN","Flint Rail Station","","U",324500,373100,"2003-11-04T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100WIGTON","WIGTON","WGT","Wigton Rail Station","","U",325300,548875,"2003-11-04T00:00:00","2011-03-07T15:31:51",4,"rev"
"9100KNUCKLS","KNUCKLS","KNU","Knucklas Rail Station","","U",325400,274100,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100EDINBUR","EDINBUR","EDB","Edinburgh Rail Station","","U",325900,673900,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100MOTO","MOTO","MRT","Moreton (Merseyside) Rail Station","","U",326074,390621,"2003-11-04T00:00:00","2008-11-12T18:05:25",2,"rev"
"9100ROGRSTN","ROGRSTN","ROR","Rogerstone Rail Station","","U",326214,189069,"2008-01-11T09:16:26","2008-01-11T09:16:26",0,"new"
"9100KGHN","KGHN","KGH","Kinghorn Rail Station","","U",327000,686900,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100LEASOWE","LEASOWE","LSW","Leasowe Rail Station","","U",327000,390700,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100KCLD","KCLD","KDY","Kirkcaldy Rail Station","","U",327524,691647,"2003-11-04T00:00:00","2010-12-23T15:03:19",2,"rev"
"9100PYECRNR","PYECRNR ","PYE","Pye Corner Rail Station","","U",327951,187471,"2017-07-25T00:00:00","2017-07-25T00:00:00",0,"new"
"9100UPTON","UPTON","UPT","Upton Rail Station","","U",327990,388286,"2003-11-04T00:00:00","2008-11-17T19:06:08",2,"rev"
"9100BDSTON","BDSTON","BID","Bidston Rail Station","","U",328400,390800,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100ULVRSTN","ULVRSTN","ULV","Ulverston Rail Station","","U",328460,477870,"2005-03-18T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100CHIRK","CHIRK","CRK","Chirk Rail Station","","U",328470,337830,"2005-04-04T00:00:00","2006-09-18T18:24:34",2,"rev"
"9100HESWALL","HESWALL","HSW","Heswall Rail Station","","U",328590,381960,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WALAGRD","WALAGRD","WLG","Wallasey Grove Road Rail Station","","U",329020,392890,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WALASYV","WALASYV","WLV","Wallasey Village Rail Station","","U",329050,392320,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100KNIGHTN","KNIGHTN","KNI","Knighton Rail Station","","U",329100,272400,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100FRSHFLD","FRSHFLD","FRE","Freshfield Rail Station","","U",329110,408250,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100GLNRTHS","GLNRTHS","GLT","Glenrothes with Thornton Rail Station","","U",329110,697220,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100FORMBY","FORMBY","FBY","Formby Rail Station","","U",329150,406850,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100NESTON","NESTON","NES","Neston Rail Station","","U",329235,377737,"2005-04-04T00:00:00","2011-03-24T17:35:58",2,"rev"
"9100AXMNSTR","AXMNSTR","AXM","Axminster Rail Station","","U",329260,98225,"2003-11-04T00:00:00","2010-10-06T16:42:54",2,"rev"
"9100BCKY","BCKY","BCK","Buckley Rail Station","","U",329500,363400,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100PNYF","PNYF","PNF","Penyffordd Rail Station","","U",329540,361180,"2005-03-18T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BRKNHDN","BRKNHDN","BKN","Birkenhead North Rail Station","","U",329790,390256,"2003-11-04T00:00:00","2008-11-12T18:12:33",2,"rev"
"9100CWMBRAN","CWMBRAN","CWM","Cwmbran Rail Station","","U",329800,195800,"2003-11-04T00:00:00","2006-09-18T18:24:34",2,"rev"
"9100MKIN","MKIN","MNC","Markinch Rail Station","","U",329940,701510,"2005-03-18T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100PONTYPL","PONTYPL","PPL","Pontypool & New Inn Rail Station","","U",330000,200400,"2003-11-04T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100HITN","HITN","HTO","Hightown Rail Station","","U",330020,403680,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100RUABON","RUABON","RUA","Ruabon Rail Station","","U",330070,343820,"2005-03-18T00:00:00","2009-01-13T11:58:01",4,"rev"
"9100GOBOWEN","GOBOWEN","GOB","Gobowen Rail Station","","U",330320,333400,"2003-11-04T00:00:00","2011-09-23T13:20:05",4,"rev"
"9100HALLRD","HALLRD","HLR","Hall Road Rail Station","","U",330468,400600,"2003-11-04T00:00:00","2008-11-17T19:06:08",2,"rev"
"9100NBTN","NBTN","NBN","New Brighton Rail Station","","U",330480,393914,"2003-11-04T00:00:00","2008-11-12T18:06:27",2,"rev"
"9100ABRGVNY","ABRGVNY","AGV","Abergavenny Rail Station","","U",330500,213600,"2003-11-04T00:00:00","2006-09-18T18:24:34",2,"rev"
"9100LADYBNK","LADYBNK","LDY","Ladybank Rail Station","","U",330600,709600,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BLCKPB","BLCKPB","BPB","Blackpool Pleasure Beach Rail Station","","U",330665,432919,"2003-11-04T00:00:00","2009-10-16T14:36:13",2,"rev"
"9100HOPC","HOPC","HPE","Hope (Flintshire) Rail Station","","U",330700,358300,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SHOTTON","SHOTTON","SHT","Shotton Rail Station","","U",330750,368890,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100NWPTRTG","NWPTRTG","NWP","Newport (S Wales) Rail Station","","U",330780,188245,"2003-11-04T00:00:00","2014-07-11T12:15:40",2,"rev"
"9100BRDGWTR","BRDGWTR","BWT","Bridgwater Rail Station","","U",330790,136975,"2003-11-04T00:00:00","2010-07-26T14:38:35",3,"rev"
"9100SHOTTHL","SHOTTHL","SHT","Shotton High Level Rail Station","","U",330800,369000,"2003-11-04T00:00:00","2007-11-07T16:19:14",1,"rev"
"9100SQUIRES","SQUIRES","SQU","Squires Gate Rail Station","","U",330883,431734,"2005-04-04T00:00:00","2009-10-16T14:37:17",2,"rev"
"9100CAERGWL","CAERGWL","CGW","Caergwrle Rail Station","","U",330950,357240,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BRKNHDP","BRKNHDP","BKP","Birkenhead Park Rail Station","","U",331004,389456,"2003-11-04T00:00:00","2008-11-12T18:03:22",2,"rev"
"9100BLCKS","BLCKS","BPS","Blackpool South Rail Station","","U",331008,434110,"2003-11-04T00:00:00","2009-10-16T14:36:31",2,"rev"
"9100BLCKPLN","BLCKPLN","BPN","Blackpool North Rail Station","","U",331024,436693,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100CEFNYBD","CEFNYBD","CYB","Cefn-y-Bedd Rail Station","","U",331060,356230,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BLNDLAC","BLNDLAC","BLN","Blundellsands & Crosby Rail Station","","U",331100,399500,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100AINSDAL","AINSDAL","ANS","Ainsdale Rail Station","","U",331101,412224,"2003-11-04T00:00:00","2008-11-17T19:06:08",2,"rev"
"9100HAWARDN","HAWARDN","HWD","Hawarden Rail Station","","U",331130,365860,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HAWDNBG","HAWDNBG","HWB","Hawarden Bridge Rail Station","","U",331140,369500,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BRUSTAN","BRUSTAN","BSU","Brunstane Rail Station","","U",331330,672710,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100GWRSYLT","GWRSYLT","GWE","Gwersyllt Rail Station","","U",331900,353300,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100NCRAGHA","NCRAGHA","NEW","Newcraighall Rail Station","","U",331947,671655,"2005-04-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100GRETGRN","GRETGRN","GEA","Gretna Green Rail Station","","U",331960,567905,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WLOO","WLOO","WLO","Waterloo (Merseyside) Rail Station","","U",332030,398070,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BRKNCPK","BRKNCPK","CNP","Conway Park Rail Station","","U",332090,388990,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HGHBRDG","HGHBRDG","HIG","Highbridge & Burnham-on-Sea Rail Station","","U",332200,147000,"2003-11-04T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100BRKNHDC","BRKNHDC","BKC","Birkenhead Central Rail Station","","U",332205,388427,"2003-11-04T00:00:00","2008-11-12T18:04:46",3,"rev"
"9100STAS","STAS","SAS","St Annes-on-the-Sea Rail Station","","U",332241,429010,"2003-11-04T00:00:00","2009-10-16T14:37:33",4,"rev"
"9100LAYTON","LAYTON","LAY","Layton (Lancs) Rail Station","","U",332315,438160,"2003-11-04T00:00:00","2010-10-13T15:31:21",2,"rev"
"9100HILLSID","HILLSID","HIL","Hillside Rail Station","","U",332320,414440,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100ESKBANK","ESKBANK","EKB","Eskbank Rail Station","","U",332343,665936,"2015-03-31T11:04:00","2015-03-31T11:04:00",1,"rev"
"9100WSMARE","WSMARE","WSM","Weston-super-Mare Rail Station","","U",332420,161030,"2003-11-04T00:00:00","2007-02-13T17:06:21",4,"rev"
"9100GNLN","GNLN","GNL","Green Lane Rail Station","","U",332490,387860,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SHWFAIR","SHWFAIR","SFI","Shawfair Rail Station","","U",332682,670176,"2015-03-31T11:04:00","2015-03-31T11:04:00",1,"rev"
"9100HAMTSQ","HAMTSQ","BKQ","Birkenhead Hamilton Square Rail Station","","U",332690,389130,"2005-04-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100ROCKFRY","ROCKFRY","RFY","Rock Ferry Rail Station","","U",332845,386675,"2005-03-18T00:00:00","2009-11-27T15:48:07",3,"rev"
"9100WREXHMG","WREXHMG","WRX","Wrexham General Rail Station","","U",332900,350800,"2003-11-04T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100BKDLE","BKDLE","BDL","Birkdale Rail Station","","U",333018,415759,"2003-11-04T00:00:00","2008-11-12T18:03:59",2,"rev"
"9100MSELBGH","MSELBGH","MUB","Musselburgh Rail Station","","U",333050,671690,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WREXHMC","WREXHMC","WXC","Wrexham Central Rail Station","","U",333121,350347,"2003-11-04T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100NWTGRNG","NWTGRNG","NEG","Newtongrange Rail Station","","U",333175,664275,"2015-03-31T11:04:00","2015-03-31T11:04:00",1,"rev"
"9100BEBNGTN","BEBNGTN","BEB","Bebington Rail Station","","U",333300,385000,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SFRTHAL","SFRTHAL","SFL","Seaforth & Litherland Rail Station","","U",333338,397085,"2003-11-04T00:00:00","2008-11-17T19:06:08",2,"rev"
"9100PSLT","PSLT","PSL","Port Sunlight Rail Station","","U",333660,384060,"2005-03-18T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SOUTHPT","SOUTHPT","SOP","Southport Rail Station","","U",333832,417135,"2003-11-04T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100SPITAL","SPITAL","SPI","Spital Rail Station","","U",333920,383020,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BOOTLOR","BOOTLOR","BOT","Bootle Oriel Road Rail Station","","U",333964,394890,"2003-11-04T00:00:00","2008-11-12T18:05:43",2,"rev"
"9100BOOTLNS","BOOTLNS","BNW","Bootle New Strand Rail Station","","U",334040,395642,"2003-11-04T00:00:00","2008-11-12T18:05:08",2,"rev"
"9100JAMESST","JAMESST","LVJ","Liverpool James Street Rail Station","","U",334150,390230,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BRMBRK","BRMBRK","BMR","Bromborough Rake Rail Station","","U",334200,381900,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SANDH","SANDH","SDL","Sandhills Rail Station","","U",334220,393030,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100MORFLDS","MORFLDS","MRF","Moorfields Rail Station","","U",334340,390650,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100MORFNL","MORFNL","MRF","Moorfields Rail Station","","U",334341,390650,"2003-11-04T00:00:00","2007-11-14T16:28:57",2,"rev"
"9100BRMB","BRMB","BOM","Bromborough Rail Station","","U",334359,381001,"2003-11-04T00:00:00","2008-11-12T18:06:45",3,"rev"
"9100WMILTON","WMILTON","WNM","Weston Milton Rail Station","","U",334465,161465,"2003-11-04T00:00:00","2009-06-19T14:22:04",2,"rev"
"9100BNKHALL","BNKHALL","BAH","Bank Hall Rail Station","","U",334496,393867,"2003-11-04T00:00:00","2008-11-12T18:03:42",2,"rev"
"9100GOREBRG","GOREBRG","GBG","Gorebridge Rail Station","","U",334560,661279,"2015-03-31T11:04:00","2015-03-31T11:04:00",1,"rev"
"9100ANSDELL","ANSDELL","AFV","Ansdell & Fairhaven Rail Station","","U",334601,427689,"2003-11-04T00:00:00","2009-10-16T14:35:59",3,"rev"
"9100ESTHRAK","ESTHRAK","ERA","Eastham Rake Rail Station","","U",334721,379404,"2003-11-04T00:00:00","2009-03-30T16:44:24",3,"rev"
"9100KRKDALE","KRKDALE","KKD","Kirkdale Rail Station","","U",334926,394240,"2003-11-04T00:00:00","2008-11-17T19:06:08",2,"rev"
"9100PLTNLFY","PLTNLFY","PFY","Poulton-le-Fylde Rail Station","","U",334926,439587,"2005-03-18T00:00:00","2009-10-16T14:37:02",2,"rev"
"9100INVGWRE","INVGWRE","ING","Invergowrie Rail Station","","U",334930,729870,"2005-04-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SPFD","SPFD","SPF","Springfield Rail Station","","U",334960,711890,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HOOTON","HOOTON","HOO","Hooton Rail Station","","U",334980,378250,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100LVRPLCH","LVRPLCH","LVC","Liverpool Central Rail Station","","U",335000,390200,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100LVRPLCL","LVRPLCL","LVC","Liverpool Central Loop Line","","U",335001,390200,"2003-11-04T00:00:00","2008-04-25T15:26:31",3,"rev"
"9100LVRPLSH","LVRPLSH","LIV","Liverpool Lime Street Rail Station","","U",335100,390500,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100LVRPLSL","LVRPLSL","LVL","Liverpool Lime Street Low Level Rail Station","","U",335100,390600,"2003-11-04T00:00:00","2008-04-25T15:26:31",2,"rev"
"9100BNWK","BNWK","BRW","Brunswick Rail Station","","U",335173,387821,"2003-11-04T00:00:00","2009-03-30T16:44:24",3,"rev"
"9100BKNELL","BKNELL","BUK","Bucknell Rail Station","","U",335577,273680,"2003-11-04T00:00:00","2011-09-30T14:47:28",2,"rev"
"9100MEOLSCP","MEOLSCP","MEC","Meols Cop Rail Station","","U",335592,417083,"2003-11-04T00:00:00","2008-11-17T19:06:08",2,"rev"
"9100WALTONM","WALTONM","WAO","Walton (Merseyside) Rail Station","","U",335970,395930,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WICK","WICK","WCK","Wick Rail Station","","U",336065,950885,"2003-11-04T00:00:00","2010-02-25T14:50:47",4,"rev"
"9100ORELPKH","ORELPKH","OPK","Orrell Park Rail Station","","U",336140,396560,"2005-03-17T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100RICELA","RICELA","RIL","Rice Lane Rail Station","","U",336200,396100,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100LYTHAM","LYTHAM","LTM","Lytham Rail Station","","U",336510,427420,"2005-03-18T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100CARK","CARK","CAK","Cark Rail Station","","U",336520,476235,"2003-11-04T00:00:00","2011-03-07T15:31:51",2,"rev"
"9100DALSTON","DALSTON","DLS","Dalston (Cumbria) Rail Station","","U",336600,550600,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100AINTREE","AINTREE","AIN","Aintree Rail Station","","U",336625,397890,"2003-11-04T00:00:00","2009-01-05T10:37:07",2,"rev"
"9100WALLYFD","WALLYFD","WAF","Wallyford Rail Station","","U",336700,672380,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100STMCHLS","STMCHLS","STM","St Michaels Rail Station","","U",336710,386950,"2005-03-18T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WORLE","WORLE","WOR","Worle Rail Station","","U",336760,162500,"2003-11-04T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100OLDROAN","OLDROAN","ORN","Old Roan Rail Station","","U",336990,399330,"2005-03-17T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100EDGH","EDGH","EDG","Edge Hill Rail Station","","U",337170,389950,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100LTLSUTN","LTLSUTN","LTT","Little Sutton Rail Station","","U",337210,376920,"2005-03-18T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100CPNHRST","CPNHRST","CPU","Capenhurst Rail Station","","U",337240,374100,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100CUPAR","CUPAR","CUP","Cupar Rail Station","","U",337700,714300,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100FAZKRLY","FAZKRLY","FAZ","Fazakerley Rail Station","","U",337916,397336,"2003-11-04T00:00:00","2008-11-17T19:06:08",2,"rev"
"9100MSSD","MSSD","MOS","Moss Side Rail Station","","U",337940,430260,"2003-11-04T00:00:00","2011-02-07T18:49:18",2,"rev"
"9100HOPTONH","HOPTONH","HPT","Hopton Heath Rail Station","","U",338030,277435,"2003-11-04T00:00:00","2011-09-30T14:47:28",2,"rev"
"9100MAGHULL","MAGHULL","MAG","Maghull Rail Station","","U",338360,401490,"2005-03-18T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100AIGBURT","AIGBURT","AIG","Aigburth Rail Station","","U",338400,385700,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100OPOL","OPOL","OVE","Overpool Rail Station","","U",338490,376740,"2005-03-17T00:00:00","2011-03-24T17:35:58",2,"rev"
"9100WVRTTEC","WVRTTEC","WAV","Wavertree Technology Park Rail Station","","U",338741,390216,"2003-11-04T00:00:00","2008-11-17T19:06:08",2,"rev"
"9100MSLH","MSLH","MSH","Mossley Hill Rail Station","","U",339200,387300,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100PPAN","PPAN","PST","Prestonpans Rail Station","","U",339230,673770,"2005-03-18T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100CRSNGTN","CRSNGTN","CSG","Cressington Rail Station","","U",339400,385040,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BESCRLA","BESCRLA","BES","Bescar Lane Rail Station","","U",339605,414535,"2003-11-04T00:00:00","2011-02-07T18:49:18",2,"rev"
"9100KTBK","KTBK","KBK","Kents Bank Rail Station","","U",339700,475630,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WALERTN","WALERTN","WSA","West Allerton Rail Station","","U",339750,386190,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BROOME","BROOME","BME","Broome Rail Station","","U",339900,280900,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
